Filename,iP,iV,iQ,iX,P,Q,V,xi,Element,Is_Passive,Min_Real_Part,Branch_Type,Branch_ID,R,L,C,b,g_m,RMS_Rel_Error,Max_Rel_Error,Order
iP01_iV03_iQ05_iX17__P-300m_Q+1000m_V+1000m_xi+6842md.csv,01,03,05,17,-0.3,1.0,1.0,6.842,Y22,False,-0.1821842333551673,RL_Series,b,153.26080433221586,0.6481263373235404,,,,1.3688436666406846e-13,9.902850503537984e-13,6
iP01_iV03_iQ05_iX17__P-300m_Q+1000m_V+1000m_xi+6842md.csv,01,03,05,17,-0.3,1.0,1.0,6.842,Y22,False,-0.1821842333551673,RL_Series,c,-6.071594593586454,-0.04741858651408317,,,,1.3688436666406846e-13,9.902850503537984e-13,6
iP01_iV03_iQ05_iX17__P-300m_Q+1000m_V+1000m_xi+6842md.csv,01,03,05,17,-0.3,1.0,1.0,6.842,Y22,False,-0.1821842333551673,RL_Series,d,-1290.1615744038309,-86.74783852465826,,,,1.3688436666406846e-13,9.902850503537984e-13,6
iP01_iV03_iQ05_iX17__P-300m_Q+1000m_V+1000m_xi+6842md.csv,01,03,05,17,-0.3,1.0,1.0,6.842,Y22,False,-0.1821842333551673,RL_Series,e,51.89029422236875,3.834489787362695,,,,1.3688436666406846e-13,9.902850503537984e-13,6
iP01_iV03_iQ05_iX17__P-300m_Q+1000m_V+1000m_xi+6842md.csv,01,03,05,17,-0.3,1.0,1.0,6.842,Y22,False,-0.1821842333551673,RL_Series,f,-2542.830654553667,-249.48342309888042,,,,1.3688436666406846e-13,9.902850503537984e-13,6
iP01_iV04_iQ01_iX02__P-300m_Q-1000m_V+1050m_xi-8947md.csv,01,04,01,02,-0.3,-1.0,1.05,-8.947,Y22,False,-0.1273029653207781,RC_Parallel,Parallel,1.6087902631807062e+17,,-7.638476325918733e-23,,,1.453769700153074e-13,9.03067546331635e-13,6
iP01_iV04_iQ01_iX02__P-300m_Q-1000m_V+1050m_xi-8947md.csv,01,04,01,02,-0.3,-1.0,1.05,-8.947,Y22,False,-0.1273029653207781,RL_Series,a,-18.704732996692975,-0.02690938610821532,,,,1.453769700153074e-13,9.03067546331635e-13,6
iP01_iV04_iQ01_iX02__P-300m_Q-1000m_V+1050m_xi-8947md.csv,01,04,01,02,-0.3,-1.0,1.05,-8.947,Y22,False,-0.1273029653207781,RL_Series,b,6.820055239399247,0.02738907948346455,,,,1.453769700153074e-13,9.03067546331635e-13,6
iP01_iV04_iQ01_iX02__P-300m_Q-1000m_V+1050m_xi-8947md.csv,01,04,01,02,-0.3,-1.0,1.05,-8.947,Y22,False,-0.1273029653207781,RL_Series,c,-4.370865815430583,-0.03060170859733102,,,,1.453769700153074e-13,9.03067546331635e-13,6
iP01_iV04_iQ01_iX02__P-300m_Q-1000m_V+1050m_xi-8947md.csv,01,04,01,02,-0.3,-1.0,1.05,-8.947,Y22,False,-0.1273029653207781,RL_Series,d,-1293.9239506683352,-86.96249671980219,,,,1.453769700153074e-13,9.03067546331635e-13,6
iP01_iV04_iQ01_iX02__P-300m_Q-1000m_V+1050m_xi-8947md.csv,01,04,01,02,-0.3,-1.0,1.05,-8.947,Y22,False,-0.1273029653207781,RL_Series,e,60.30479432804133,4.469130321983327,,,,1.453769700153074e-13,9.03067546331635e-13,6
iP01_iV04_iQ01_iX02__P-300m_Q-1000m_V+1050m_xi-8947md.csv,01,04,01,02,-0.3,-1.0,1.05,-8.947,Y22,False,-0.1273029653207781,RL_Series,f,-2198.060575518738,-215.84755591976366,,,,1.453769700153074e-13,9.03067546331635e-13,6
iP01_iV04_iQ01_iX01__P-300m_Q-1000m_V+1050m_xi-10000md.csv,01,04,01,01,-0.3,-1.0,1.05,-10.0,Y22,False,-0.10824546072223555,RC_Parallel,Parallel,1.6637365316595552e+17,,-6.441297405664452e-23,,,1.4960585068334247e-13,9.088245456025985e-13,6
iP01_iV04_iQ01_iX01__P-300m_Q-1000m_V+1050m_xi-10000md.csv,01,04,01,01,-0.3,-1.0,1.05,-10.0,Y22,False,-0.10824546072223555,RL_Series,a,-16.74625949422742,-0.024091846843160198,,,,1.4960585068334247e-13,9.088245456025985e-13,6
iP01_iV04_iQ01_iX01__P-300m_Q-1000m_V+1050m_xi-10000md.csv,01,04,01,01,-0.3,-1.0,1.05,-10.0,Y22,False,-0.10824546072223555,RL_Series,b,5.084504880598912,0.020419176006711462,,,,1.4960585068334247e-13,9.088245456025985e-13,6
iP01_iV04_iQ01_iX01__P-300m_Q-1000m_V+1050m_xi-10000md.csv,01,04,01,01,-0.3,-1.0,1.05,-10.0,Y22,False,-0.10824546072223555,RL_Series,c,-3.942291715450989,-0.027601136108091402,,,,1.4960585068334247e-13,9.088245456025985e-13,6
iP01_iV04_iQ01_iX01__P-300m_Q-1000m_V+1050m_xi-10000md.csv,01,04,01,01,-0.3,-1.0,1.05,-10.0,Y22,False,-0.10824546072223555,RL_Series,d,-1172.9147574511323,-78.82966811850811,,,,1.4960585068334247e-13,9.088245456025985e-13,6
iP01_iV04_iQ01_iX01__P-300m_Q-1000m_V+1050m_xi-10000md.csv,01,04,01,01,-0.3,-1.0,1.05,-10.0,Y22,False,-0.10824546072223555,RL_Series,e,60.08070823696806,4.452523517734314,,,,1.4960585068334247e-13,9.088245456025985e-13,6
iP01_iV04_iQ01_iX01__P-300m_Q-1000m_V+1050m_xi-10000md.csv,01,04,01,01,-0.3,-1.0,1.05,-10.0,Y22,False,-0.10824546072223555,RL_Series,f,-1913.9504972454781,-187.9482037387972,,,,1.4960585068334247e-13,9.088245456025985e-13,6
iP01_iV03_iQ05_iX19__P-300m_Q+1000m_V+1000m_xi+8947md.csv,01,03,05,19,-0.3,1.0,1.0,8.947,Y22,False,-0.1406368826396852,RC_Parallel,Parallel,1.505062327798669e+17,,-7.977022215573098e-23,,,1.4264549803554773e-13,9.217672558840898e-13,6
iP01_iV03_iQ05_iX19__P-300m_Q+1000m_V+1000m_xi+8947md.csv,01,03,05,19,-0.3,1.0,1.0,8.947,Y22,False,-0.1406368826396852,RL_Series,a,-22.745247300733187,-0.030493966236846474,,,,1.4264549803554773e-13,9.217672558840898e-13,6
iP01_iV03_iQ05_iX19__P-300m_Q+1000m_V+1000m_xi+8947md.csv,01,03,05,19,-0.3,1.0,1.0,8.947,Y22,False,-0.1406368826396852,RL_Series,b,9.487421908461803,0.04012146509976699,,,,1.4264549803554773e-13,9.217672558840898e-13,6
iP01_iV03_iQ05_iX19__P-300m_Q+1000m_V+1000m_xi+8947md.csv,01,03,05,19,-0.3,1.0,1.0,8.947,Y22,False,-0.1406368826396852,RL_Series,c,-4.71584957661962,-0.036830344597209,,,,1.4264549803554773e-13,9.217672558840898e-13,6
iP01_iV03_iQ05_iX19__P-300m_Q+1000m_V+1000m_xi+8947md.csv,01,03,05,19,-0.3,1.0,1.0,8.947,Y22,False,-0.1406368826396852,RL_Series,d,-1009.3096253477364,-67.86392505540071,,,,1.4264549803554773e-13,9.217672558840898e-13,6
iP01_iV03_iQ05_iX19__P-300m_Q+1000m_V+1000m_xi+8947md.csv,01,03,05,19,-0.3,1.0,1.0,8.947,Y22,False,-0.1406368826396852,RL_Series,e,51.32496098770245,3.792713872375675,,,,1.4264549803554773e-13,9.217672558840898e-13,6
iP01_iV03_iQ05_iX19__P-300m_Q+1000m_V+1000m_xi+8947md.csv,01,03,05,19,-0.3,1.0,1.0,8.947,Y22,False,-0.1406368826396852,RL_Series,f,-1838.6449922784086,-180.39402100313936,,,,1.4264549803554773e-13,9.217672558840898e-13,6
iP01_iV04_iQ01_iX03__P-300m_Q-1000m_V+1050m_xi-7895md.csv,01,04,01,03,-0.3,-1.0,1.05,-7.895,Y22,False,-0.14622226621352172,RC_Parallel,Parallel,1.1923642369976291e+17,,-8.465859460506429e-23,,,1.3660682376320483e-13,8.93879031373563e-13,6
iP01_iV04_iQ01_iX03__P-300m_Q-1000m_V+1050m_xi-7895md.csv,01,04,01,03,-0.3,-1.0,1.05,-7.895,Y22,False,-0.14622226621352172,RL_Series,a,-21.195029441151064,-0.030492027387280053,,,,1.3660682376320483e-13,8.93879031373563e-13,6
iP01_iV04_iQ01_iX03__P-300m_Q-1000m_V+1050m_xi-7895md.csv,01,04,01,03,-0.3,-1.0,1.05,-7.895,Y22,False,-0.14622226621352172,RL_Series,b,10.396669983620514,0.041752626708903305,,,,1.3660682376320483e-13,8.93879031373563e-13,6
iP01_iV04_iQ01_iX03__P-300m_Q-1000m_V+1050m_xi-7895md.csv,01,04,01,03,-0.3,-1.0,1.05,-7.895,Y22,False,-0.14622226621352172,RL_Series,c,-4.916488985141311,-0.03442177582165337,,,,1.3660682376320483e-13,8.93879031373563e-13,6
iP01_iV04_iQ01_iX03__P-300m_Q-1000m_V+1050m_xi-7895md.csv,01,04,01,03,-0.3,-1.0,1.05,-7.895,Y22,False,-0.14622226621352172,RL_Series,d,-1448.3051886863602,-97.33820517835387,,,,1.3660682376320483e-13,8.93879031373563e-13,6
iP01_iV04_iQ01_iX03__P-300m_Q-1000m_V+1050m_xi-7895md.csv,01,04,01,03,-0.3,-1.0,1.05,-7.895,Y22,False,-0.14622226621352172,RL_Series,e,60.574052735675565,4.48908480428777,,,,1.3660682376320483e-13,8.93879031373563e-13,6
iP01_iV04_iQ01_iX03__P-300m_Q-1000m_V+1050m_xi-7895md.csv,01,04,01,03,-0.3,-1.0,1.05,-7.895,Y22,False,-0.14622226621352172,RL_Series,f,-2563.0489416778323,-251.68908254426813,,,,1.3660682376320483e-13,8.93879031373563e-13,6
iP01_iV03_iQ05_iX20__P-300m_Q+1000m_V+1000m_xi+10000md.csv,01,03,05,20,-0.3,1.0,1.0,10.0,Y22,False,-0.11962573802485148,RC_Parallel,Parallel,1.5032557872462077e+17,,-7.306926309476889e-23,,,1.577485741002143e-13,9.715973723213956e-13,6
iP01_iV03_iQ05_iX20__P-300m_Q+1000m_V+1000m_xi+10000md.csv,01,03,05,20,-0.3,1.0,1.0,10.0,Y22,False,-0.11962573802485148,RL_Series,a,-20.359247445378006,-0.027295117788714744,,,,1.577485741002143e-13,9.715973723213956e-13,6
iP01_iV03_iQ05_iX20__P-300m_Q+1000m_V+1000m_xi+10000md.csv,01,03,05,20,-0.3,1.0,1.0,10.0,Y22,False,-0.11962573802485148,RL_Series,b,6.479230413010103,0.027400090287656012,,,,1.577485741002143e-13,9.715973723213956e-13,6
iP01_iV03_iQ05_iX20__P-300m_Q+1000m_V+1000m_xi+10000md.csv,01,03,05,20,-0.3,1.0,1.0,10.0,Y22,False,-0.11962573802485148,RL_Series,c,-4.255630836121464,-0.03323607923160502,,,,1.577485741002143e-13,9.715973723213956e-13,6
iP01_iV03_iQ05_iX20__P-300m_Q+1000m_V+1000m_xi+10000md.csv,01,03,05,20,-0.3,1.0,1.0,10.0,Y22,False,-0.11962573802485148,RL_Series,d,-914.1822268924474,-61.467752277008714,,,,1.577485741002143e-13,9.715973723213956e-13,6
iP01_iV03_iQ05_iX20__P-300m_Q+1000m_V+1000m_xi+10000md.csv,01,03,05,20,-0.3,1.0,1.0,10.0,Y22,False,-0.11962573802485148,RL_Series,e,51.101535040811974,3.7762035693400176,,,,1.577485741002143e-13,9.715973723213956e-13,6
iP01_iV03_iQ05_iX20__P-300m_Q+1000m_V+1000m_xi+10000md.csv,01,03,05,20,-0.3,1.0,1.0,10.0,Y22,False,-0.11962573802485148,RL_Series,f,-1602.6676835326307,-157.24170184745464,,,,1.577485741002143e-13,9.715973723213956e-13,6
iP01_iV03_iQ05_iX18__P-300m_Q+1000m_V+1000m_xi+7895md.csv,01,03,05,18,-0.3,1.0,1.0,7.895,Y22,False,-0.16149867940875245,RC_Parallel,Parallel,1.3726431937211906e+17,,-9.504870856748492e-23,,,1.4019094736955954e-13,9.55347428160951e-13,6
iP01_iV03_iQ05_iX18__P-300m_Q+1000m_V+1000m_xi+7895md.csv,01,03,05,18,-0.3,1.0,1.0,7.895,Y22,False,-0.16149867940875245,RL_Series,a,-25.779147261016117,-0.03456143764006385,,,,1.4019094736955954e-13,9.55347428160951e-13,6
iP01_iV03_iQ05_iX18__P-300m_Q+1000m_V+1000m_xi+7895md.csv,01,03,05,18,-0.3,1.0,1.0,7.895,Y22,False,-0.16149867940875245,RL_Series,b,17.822442126807616,0.07536952574497958,,,,1.4019094736955954e-13,9.55347428160951e-13,6
iP01_iV03_iQ05_iX18__P-300m_Q+1000m_V+1000m_xi+7895md.csv,01,03,05,18,-0.3,1.0,1.0,7.895,Y22,False,-0.16149867940875245,RL_Series,c,-5.301856264443119,-0.04140700207920634,,,,1.4019094736955954e-13,9.55347428160951e-13,6
iP01_iV03_iQ05_iX18__P-300m_Q+1000m_V+1000m_xi+7895md.csv,01,03,05,18,-0.3,1.0,1.0,7.895,Y22,False,-0.16149867940875245,RL_Series,d,-1130.6214263881197,-76.0206836441229,,,,1.4019094736955954e-13,9.55347428160951e-13,6
iP01_iV03_iQ05_iX18__P-300m_Q+1000m_V+1000m_xi+7895md.csv,01,03,05,18,-0.3,1.0,1.0,7.895,Y22,False,-0.16149867940875245,RL_Series,e,51.58760813065946,3.812122469111616,,,,1.4019094736955954e-13,9.55347428160951e-13,6
iP01_iV03_iQ05_iX18__P-300m_Q+1000m_V+1000m_xi+7895md.csv,01,03,05,18,-0.3,1.0,1.0,7.895,Y22,False,-0.16149867940875245,RL_Series,f,-2141.5793125452205,-210.11565859030733,,,,1.4019094736955954e-13,9.55347428160951e-13,6
iP01_iV04_iQ01_iX05__P-300m_Q-1000m_V+1050m_xi-5789md.csv,01,04,01,05,-0.3,-1.0,1.05,-5.789,Y22,False,-0.18354860749693241,RC_Parallel,Parallel,1.3176176325551746e+17,,-1.0954032804123828e-22,,,1.261185076861919e-13,9.3013830321745e-13,6
iP01_iV04_iQ01_iX05__P-300m_Q-1000m_V+1050m_xi-5789md.csv,01,04,01,05,-0.3,-1.0,1.05,-5.789,Y22,False,-0.18354860749693241,RL_Series,a,-28.931472635539503,-0.04162198775928226,,,,1.261185076861919e-13,9.3013830321745e-13,6
iP01_iV04_iQ01_iX05__P-300m_Q-1000m_V+1050m_xi-5789md.csv,01,04,01,05,-0.3,-1.0,1.05,-5.789,Y22,False,-0.18354860749693241,RL_Series,b,-178.4949756754344,-0.7168289558614019,,,,1.261185076861919e-13,9.3013830321745e-13,6
iP01_iV04_iQ01_iX05__P-300m_Q-1000m_V+1050m_xi-5789md.csv,01,04,01,05,-0.3,-1.0,1.05,-5.789,Y22,False,-0.18354860749693241,RL_Series,c,-6.6138198774004335,-0.04630528530272497,,,,1.261185076861919e-13,9.3013830321745e-13,6
iP01_iV04_iQ01_iX05__P-300m_Q-1000m_V+1050m_xi-5789md.csv,01,04,01,05,-0.3,-1.0,1.05,-5.789,Y22,False,-0.18354860749693241,RL_Series,d,-1929.7240042145545,-129.69357051605368,,,,1.261185076861919e-13,9.3013830321745e-13,6
iP01_iV04_iQ01_iX05__P-300m_Q-1000m_V+1050m_xi-5789md.csv,01,04,01,05,-0.3,-1.0,1.05,-5.789,Y22,False,-0.18354860749693241,RL_Series,e,61.25152481285535,4.539291608474106,,,,1.261185076861919e-13,9.3013830321745e-13,6
iP01_iV04_iQ01_iX05__P-300m_Q-1000m_V+1050m_xi-5789md.csv,01,04,01,05,-0.3,-1.0,1.05,-5.789,Y22,False,-0.18354860749693241,RL_Series,f,-3715.062717357096,-364.8157909695325,,,,1.261185076861919e-13,9.3013830321745e-13,6
iP01_iV03_iQ05_iX14__P-300m_Q+1000m_V+1000m_xi+3684md.csv,01,03,05,14,-0.3,1.0,1.0,3.684,Y22,False,-0.2429213751157318,RC_Parallel,Parallel,8.79288900643365e+16,,-1.4073685374247723e-22,,,9.37547877717779e-14,9.561596774566255e-13,6
iP01_iV03_iQ05_iX14__P-300m_Q+1000m_V+1000m_xi+3684md.csv,01,03,05,14,-0.3,1.0,1.0,3.684,Y22,False,-0.2429213751157318,RL_Series,a,-55.50196665376094,-0.0744100547618061,,,,9.37547877717779e-14,9.561596774566255e-13,6
iP01_iV03_iQ05_iX14__P-300m_Q+1000m_V+1000m_xi+3684md.csv,01,03,05,14,-0.3,1.0,1.0,3.684,Y22,False,-0.2429213751157318,RL_Series,b,-6.978357748371329,-0.029510855483856003,,,,9.37547877717779e-14,9.561596774566255e-13,6
iP01_iV03_iQ05_iX14__P-300m_Q+1000m_V+1000m_xi+3684md.csv,01,03,05,14,-0.3,1.0,1.0,3.684,Y22,False,-0.2429213751157318,RL_Series,c,-11.056204734613884,-0.08634792600934044,,,,9.37547877717779e-14,9.561596774566255e-13,6
iP01_iV03_iQ05_iX14__P-300m_Q+1000m_V+1000m_xi+3684md.csv,01,03,05,14,-0.3,1.0,1.0,3.684,Y22,False,-0.2429213751157318,RL_Series,d,-2325.147759684044,-156.338202880765,,,,9.37547877717779e-14,9.561596774566255e-13,6
iP01_iV03_iQ05_iX14__P-300m_Q+1000m_V+1000m_xi+3684md.csv,01,03,05,14,-0.3,1.0,1.0,3.684,Y22,False,-0.2429213751157318,RL_Series,e,53.0488055423236,3.9200992432569657,,,,9.37547877717779e-14,9.561596774566255e-13,6
iP01_iV03_iQ05_iX14__P-300m_Q+1000m_V+1000m_xi+3684md.csv,01,03,05,14,-0.3,1.0,1.0,3.684,Y22,False,-0.2429213751157318,RL_Series,f,-5189.598360913564,-509.1643679505455,,,,9.37547877717779e-14,9.561596774566255e-13,6
iP01_iV04_iQ01_iX07__P-300m_Q-1000m_V+1050m_xi-3684md.csv,01,04,01,07,-0.3,-1.0,1.05,-3.684,Y22,False,-0.22003305732215528,RC_Parallel,Parallel,1.044471011051952e+17,,-1.3438380390038403e-22,,,1.0526644095868794e-13,9.552332434815383e-13,6
iP01_iV04_iQ01_iX07__P-300m_Q-1000m_V+1050m_xi-3684md.csv,01,04,01,07,-0.3,-1.0,1.05,-3.684,Y22,False,-0.22003305732215528,RL_Series,a,-45.59211876269076,-0.06559066774670158,,,,1.0526644095868794e-13,9.552332434815383e-13,6
iP01_iV04_iQ01_iX07__P-300m_Q-1000m_V+1050m_xi-3684md.csv,01,04,01,07,-0.3,-1.0,1.05,-3.684,Y22,False,-0.22003305732215528,RL_Series,b,-9.247639930573378,-0.03713816621744263,,,,1.0526644095868794e-13,9.552332434815383e-13,6
iP01_iV04_iQ01_iX07__P-300m_Q-1000m_V+1050m_xi-3684md.csv,01,04,01,07,-0.3,-1.0,1.05,-3.684,Y22,False,-0.22003305732215528,RL_Series,c,-10.272693753039922,-0.07192213030890772,,,,1.0526644095868794e-13,9.552332434815383e-13,6
iP01_iV04_iQ01_iX07__P-300m_Q-1000m_V+1050m_xi-3684md.csv,01,04,01,07,-0.3,-1.0,1.05,-3.684,Y22,False,-0.22003305732215528,RL_Series,d,-2969.5928308329885,-199.58144052337812,,,,1.0526644095868794e-13,9.552332434815383e-13,6
iP01_iV04_iQ01_iX07__P-300m_Q-1000m_V+1050m_xi-3684md.csv,01,04,01,07,-0.3,-1.0,1.05,-3.684,Y22,False,-0.22003305732215528,RL_Series,e,62.12152566938616,4.603766535743601,,,,1.0526644095868794e-13,9.552332434815383e-13,6
iP01_iV04_iQ01_iX07__P-300m_Q-1000m_V+1050m_xi-3684md.csv,01,04,01,07,-0.3,-1.0,1.05,-3.684,Y22,False,-0.22003305732215528,RL_Series,f,-6243.169653840447,-613.0736000623982,,,,1.0526644095868794e-13,9.552332434815383e-13,6
iP01_iV04_iQ01_iX04__P-300m_Q-1000m_V+1050m_xi-6842md.csv,01,04,01,04,-0.3,-1.0,1.05,-6.842,Y22,False,-0.16497887483484497,RC_Parallel,Parallel,1.1101837162259099e+17,,-1.0252839008666132e-22,,,1.3828382282849287e-13,9.68428371645775e-13,6
iP01_iV04_iQ01_iX04__P-300m_Q-1000m_V+1050m_xi-6842md.csv,01,04,01,04,-0.3,-1.0,1.05,-6.842,Y22,False,-0.16497887483484497,RL_Series,a,-24.462608900008476,-0.03519289947741982,,,,1.3828382282849287e-13,9.68428371645775e-13,6
iP01_iV04_iQ01_iX04__P-300m_Q-1000m_V+1050m_xi-6842md.csv,01,04,01,04,-0.3,-1.0,1.05,-6.842,Y22,False,-0.16497887483484497,RL_Series,b,22.01727833247887,0.08842054280940295,,,,1.3828382282849287e-13,9.68428371645775e-13,6
iP01_iV04_iQ01_iX04__P-300m_Q-1000m_V+1050m_xi-6842md.csv,01,04,01,04,-0.3,-1.0,1.05,-6.842,Y22,False,-0.16497887483484497,RL_Series,c,-5.633088295689295,-0.039438896961593625,,,,1.3828382282849287e-13,9.68428371645775e-13,6
iP01_iV04_iQ01_iX04__P-300m_Q-1000m_V+1050m_xi-6842md.csv,01,04,01,04,-0.3,-1.0,1.05,-6.842,Y22,False,-0.16497887483484497,RL_Series,d,-1651.402299602431,-110.9880273320526,,,,1.3828382282849287e-13,9.68428371645775e-13,6
iP01_iV04_iQ01_iX04__P-300m_Q-1000m_V+1050m_xi-6842md.csv,01,04,01,04,-0.3,-1.0,1.05,-6.842,Y22,False,-0.16497887483484497,RL_Series,e,60.88930588845654,4.5124479123265955,,,,1.3828382282849287e-13,9.68428371645775e-13,6
iP01_iV04_iQ01_iX04__P-300m_Q-1000m_V+1050m_xi-6842md.csv,01,04,01,04,-0.3,-1.0,1.05,-6.842,Y22,False,-0.16497887483484497,RL_Series,f,-3046.8443913169813,-299.19735711709,,,,1.3828382282849287e-13,9.68428371645775e-13,6
iP01_iV04_iQ01_iX09__P-300m_Q-1000m_V+1050m_xi-1579md.csv,01,04,01,09,-0.3,-1.0,1.05,-1.579,Y22,False,-0.2554929729161345,RC_Parallel,Parallel,8.895388337695878e+16,,-1.459713786735021e-22,,,7.611191538971158e-14,7.858547834881095e-13,6
iP01_iV04_iQ01_iX09__P-300m_Q-1000m_V+1050m_xi-1579md.csv,01,04,01,09,-0.3,-1.0,1.05,-1.579,Y22,False,-0.2554929729161345,RL_Series,a,-106.87647207452406,-0.15375681938072971,,,,7.611191538971158e-14,7.858547834881095e-13,6
iP01_iV04_iQ01_iX09__P-300m_Q-1000m_V+1050m_xi-1579md.csv,01,04,01,09,-0.3,-1.0,1.05,-1.579,Y22,False,-0.2554929729161345,RL_Series,b,-4.742443106541988,-0.01904546908073649,,,,7.611191538971158e-14,7.858547834881095e-13,6
iP01_iV04_iQ01_iX09__P-300m_Q-1000m_V+1050m_xi-1579md.csv,01,04,01,09,-0.3,-1.0,1.05,-1.579,Y22,False,-0.2554929729161345,RL_Series,c,-23.736861045663822,-0.1661886993122397,,,,7.611191538971158e-14,7.858547834881095e-13,6
iP01_iV04_iQ01_iX09__P-300m_Q-1000m_V+1050m_xi-1579md.csv,01,04,01,09,-0.3,-1.0,1.05,-1.579,Y22,False,-0.2554929729161345,RL_Series,d,-6800.184587146652,-457.0292003909251,,,,7.611191538971158e-14,7.858547834881095e-13,6
iP01_iV04_iQ01_iX09__P-300m_Q-1000m_V+1050m_xi-1579md.csv,01,04,01,09,-0.3,-1.0,1.05,-1.579,Y22,False,-0.2554929729161345,RL_Series,e,63.195068088213894,4.6833257319953745,,,,7.611191538971158e-14,7.858547834881095e-13,6
iP01_iV04_iQ01_iX09__P-300m_Q-1000m_V+1050m_xi-1579md.csv,01,04,01,09,-0.3,-1.0,1.05,-1.579,Y22,False,-0.2554929729161345,RL_Series,f,-15686.160706247172,-1540.3667606922181,,,,7.611191538971158e-14,7.858547834881095e-13,6
iP01_iV04_iQ01_iX06__P-300m_Q-1000m_V+1050m_xi-4737md.csv,01,04,01,06,-0.3,-1.0,1.05,-4.737,Y22,False,-0.20190763134667727,RC_Parallel,Parallel,9.549445176846338e+16,,-1.2574672524664304e-22,,,1.202830989578738e-13,9.782547040207944e-13,6
